file_name,file_urls
Faceless Menace (Upgraded),https://deckstats.net/decks/159989/1721827-faceless-menace-upgraded-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Experiment Kraj, Deeply Counterintuitive",https://deckstats.net/decks/114761/2254415-experiment-kraj-deeply-counter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anowon,https://deckstats.net/decks/168574/1856351-anowon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Circu CEDH,https://deckstats.net/decks/144864/1471734-circu-cedh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Riku Taking Turns,https://deckstats.net/decks/60307/1702903-riku-taking-turns/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Dragons strengthengrant abilities,https://deckstats.net/decks/187597/2260466-copy-of-dragons-strengthen-gra/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zareth San EDH,https://deckstats.net/decks/144864/1471707-zareth-san-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Varina's Esper Zombie Tribal EDH,https://deckstats.net/decks/189231/2257149-copy-of-varina-s-esper-zombie-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri 2021,https://deckstats.net/decks/34958/2256696-ezuri-2021/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Captain Kurk and his tinker toys,https://deckstats.net/decks/167803/2251000-captain-kurk-and-his-tinker-to/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Urza Equipment,https://deckstats.net/decks/131476/1734982-urza-equipment/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Oloro | Deathwish,https://deckstats.net/decks/118012/2256192-oloro-deathwish/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yuriko, the Budget's Shadow",https://deckstats.net/decks/77915/1868337-yuriko-the-budget-s-shadow/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gone with a Flash,https://deckstats.net/decks/151238/2238519-gone-with-a-flash/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anowon EDH Casual,https://deckstats.net/decks/127052/1771679-anowon-edh-casual/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander 2020 Commander Legends - Reap the Tides (Precon | Commander Legends | EDHCommander),https://deckstats.net/decks/118318/2252409-commander-2020-commander-legen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anje | Nocturnal,https://deckstats.net/decks/118012/1702737-anje-nocturnal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tormod+Ishai | Flashback Tokens,https://deckstats.net/decks/118012/2250641-tormod-ishai-flashback-tokens/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ivan Ooze Dream,https://deckstats.net/decks/189740/2249717-ivan-ooze-dream/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Gone with a Flash,https://deckstats.net/decks/133455/2248147-copy-of-gone-with-a-flash/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Florian + Obosh Burn!,https://deckstats.net/decks/184171/2246740-florian-obosh-burn-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kenrith Lands,https://deckstats.net/decks/158447/2246435-kenrith-lands/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Maelstrom Wanderer,https://deckstats.net/decks/111101/2246357-copy-of-maelstrom-wanderer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gnadlaf,https://deckstats.net/decks/189231/2239281-gnadlaf/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander - No Black - Omnath, Locus of Creation",https://deckstats.net/decks/4441/1777865-commander-no-black-omnath-locu/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Golos  Jegantha: Shrines,https://deckstats.net/decks/131150/1692615-golos-jegantha-shrines/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Commander - Athreos, Lifegain_v02",https://deckstats.net/decks/139786/2243912-copy-of-commander-athreos-life/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Draconic Domain alt,https://deckstats.net/decks/189994/2242810-copy-of-draconic-domain-alt-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Alesha, The Reaggromater",https://deckstats.net/decks/138148/1639387-alesha-the-reaggromater/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kykar the Fury,https://deckstats.net/decks/162830/1788021-kykar-the-fury/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Planar Portal (Stock),https://deckstats.net/decks/26449/2240241-planar-portal-stock-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri's Gym for Weenies,https://deckstats.net/decks/100887/1272694-ezuri-s-gym-for-weenies/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marwyn, The Nurterer - Elf Tribal",https://deckstats.net/decks/118318/2236375-marwyn-the-nurterer-elf-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zombie Tribal V2,https://deckstats.net/decks/103938/2237269-zombie-tribal-v2/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
CEDH Oswald Artifact Combo,https://deckstats.net/decks/103591/2237867-cedh-oswald-artifact-combo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Uril, The Miststalker Voltron Budget Commander",https://deckstats.net/decks/144398/1501087-uril-the-miststalker-voltron-b/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Enhanced Evolution Upgrade,https://deckstats.net/decks/142428/1615102-enhanced-evolution-upgrade/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
All Gods All the Time (Kaldheim | EDH  Commander),https://deckstats.net/decks/165684/2121266-all-gods-all-the-time-kaldheim/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Ghired, Herald of Big Tokens",https://deckstats.net/decks/132949/1417723-ghired-herald-of-big-tokens/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Nekusar, the Mindrazer Commander",https://deckstats.net/decks/26322/190445-nekusar-the-mindrazer-commande/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Undead Unleashed (Stock),https://deckstats.net/decks/67343/2237113-undead-unleashed-stock-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Ridiculous 96 Land Commander,https://deckstats.net/decks/161420/2227509-copy-of-ridiculous-96-land-com/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Omnath, Locus of Creation",https://deckstats.net/decks/173483/2188983-omnath-locus-of-creation/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Coven Counters (Stock),https://deckstats.net/decks/67343/2237099-coven-counters-stock-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
THADA ADEL COMMANDER,https://deckstats.net/decks/13159/202534-thada-adel-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Warrior Commander,https://deckstats.net/decks/77856/1293600-warrior-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Korvold Aristocrats,https://deckstats.net/decks/103600/1721164-korvold-aristocrats/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Feast of the Damned,https://deckstats.net/decks/190258/2233824-feast-of-the-damned/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Aurelia, Commander of the Host",https://deckstats.net/decks/118584/1293000-aurelia-commander-of-the-host/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Volo likes Copies,https://deckstats.net/decks/52899/2234611-volo-likes-copies/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[Esika] As Luck Would Have It,https://deckstats.net/decks/182460/2216391--esika-as-luck-would-have-it/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander 2013 Nature of the Beast,https://deckstats.net/decks/118318/1132943-commander-2013-nature-of-the-b/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander 2014 Guided by Nature,https://deckstats.net/decks/118318/1121160-commander-2014-guided-by-natur/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Glissa, the Traitor - Budget",https://deckstats.net/decks/161374/2233254-copy-of-glissa-the-traitor-bud/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
A Grave Resurgence,https://deckstats.net/decks/108465/1185355-a-grave-resurgence/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Phenax, Mind F**k",https://deckstats.net/decks/107387/1703041-phenax-mind-f-k/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"<< Najeela, dualwielding into your ass [WUBRG-EDH] >>",https://deckstats.net/decks/123726/2204743--najeela-dualwielding-into-you/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Brion Stoutarm,https://deckstats.net/decks/186539/2168485-brion-stoutarm/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tuvasa Commander,https://deckstats.net/decks/112704/2057130-tuvasa-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Sliver Overlord, The Godfather v2",https://deckstats.net/decks/52899/2224439-sliver-overlord-the-godfather-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
ANYA COMMANDER,https://deckstats.net/decks/13159/364769-anya-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marrow-Gnawer, Relentless Rats",https://deckstats.net/decks/89888/1337341-marrow-gnawer-relentless-rats/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Sefris, Dungeon Triggers Everywhere!",https://deckstats.net/decks/184171/2222504-sefris-dungeon-triggers-everyw/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Draconic Domain alt,https://deckstats.net/decks/90827/951171-draconic-domain-alt-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
(EDH Deck #25) EligethKydele - Scry 'til ya DIE,https://deckstats.net/decks/104412/2220392--edh-deck-25-eligeth-kydele-sc/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nadaar Value,https://deckstats.net/decks/103591/2221968-nadaar-value/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ardenn & Anara,https://deckstats.net/decks/149180/2220243-ardenn-anara/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Inalla's,https://deckstats.net/decks/157541/2220701-inalla-s/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yidris, Maelstrom Wielder",https://deckstats.net/decks/75461/1484602-yidris-maelstrom-wielder/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kinnan, Bonder Prodigy",https://deckstats.net/decks/75461/1746437-kinnan-bonder-prodigy/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Saheeli, the Gifted",https://deckstats.net/decks/75461/1066987-saheeli-the-gifted/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Mayael & Zirda: An Elf, her Fox and Tons of Beef",https://deckstats.net/decks/58688/1603748-mayael-zirda-an-elf-her-fox-an/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Locust God [EDH],https://deckstats.net/decks/91691/895628-locust-god-edh-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anje Rummage and Gorge,https://deckstats.net/decks/170625/2216181-anje-rummage-and-gorge/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rafiq,https://deckstats.net/decks/17709/713755-rafiq/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zaxara: X Gon Give It To Ya,https://deckstats.net/decks/152602/1608768-zaxara-x-gon-give-it-to-ya/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Zedruu, The Grand n'Importe quoi v",https://deckstats.net/decks/80014/2209614-zedruu-the-grand-n-importe-quo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Zedruu, The Grand n'Importe quoi",https://deckstats.net/decks/80014/2194149-zedruu-the-grand-n-importe-quo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Numa, Joraga Chieftain  Miara, Thorn of the Glade",https://deckstats.net/decks/75461/1860635-numa-joraga-chieftain-miara-th/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Entropic Uprising,https://deckstats.net/decks/105533/1195887-entropic-uprising/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Azami, Lady of Scrolls",https://deckstats.net/decks/75461/1752697-azami-lady-of-scrolls/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Cybernetic Jungle,https://deckstats.net/decks/92799/866996-cybernetic-jungle/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Giants Tribal Smash (Morophon, Giants Tribal EDH)",https://deckstats.net/decks/161696/2210163-giants-tribal-smash-morophon-g/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kynaois and Tiro of Meletis - Landfall,https://deckstats.net/decks/138978/2207457-kynaois-and-tiro-of-meletis-la/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Extus The Bood Avatar,https://deckstats.net/decks/78139/2171699-extus-the-bood-avatar/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Orzhov Lieutenant and Mutate,https://deckstats.net/decks/166101/2168622-orzhov-lieutenant-and-mutate/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"""Ghirekt"" (Ghired, Conclave Exile Commander)",https://deckstats.net/decks/78196/1423121--ghirekt-ghired-conclave-exile/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"""Upward Glissando in 44"" (Omnath Locus of Creation Commander)",https://deckstats.net/decks/78196/2177545--upward-glissando-in-4-4-omnat/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Inniaz commander,https://deckstats.net/decks/161616/1750478-inniaz-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Teysa Karlov TokensLifegain,https://deckstats.net/decks/168362/2189114-teysa-karlov-tokens-lifegain/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"""ZURGO SMASH"" (Zurgo Helmsmasher Commander)",https://deckstats.net/decks/78196/623092--zurgo-smash-zurgo-helmsmasher/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zur the Enchanter control EDH,https://deckstats.net/decks/154112/2203026-zur-the-enchanter-control-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"""Schrödinger's Board State"" (Brago, King Eternal Commander)",https://deckstats.net/decks/78196/1197826--schr-dinger-s-board-state-bra/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
